Iterations,Carleton92, Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
133140,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133150,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133160,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133170,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133180,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133190,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133200,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133210,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133220,6.06299,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05685,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133230,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133240,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133250,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133260,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133270,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133280,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133290,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133300,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133310,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133320,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133330,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133340,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133350,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133360,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133370,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133380,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133390,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133400,6.06261,7.8917,46.01929,13.66442,19.29207,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133410,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133420,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133430,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133440,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133450,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133460,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133470,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133480,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2852,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133490,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2837,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133500,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2837,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133510,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2837,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133520,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2837,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133530,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.2837,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133540,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133550,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133560,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133570,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133580,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133590,6.06261,7.8917,46.01929,13.66442,19.2917,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133600,6.06261,7.8917,46.01929,13.66442,19.29095,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133610,6.06261,7.89011,46.01929,13.66442,19.29095,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133620,6.06261,7.89011,46.01929,13.66442,19.29095,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133630,6.06261,7.89011,46.01929,13.66442,19.29095,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133640,6.06261,7.89011,46.01929,13.66442,19.29095,16.5343,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133650,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133660,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133670,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133680,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133690,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133700,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133710,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133720,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133730,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133740,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133750,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133760,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133770,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133780,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133790,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133800,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133810,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133820,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.28154,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133830,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.2815,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133840,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.2815,14.05632,182.47944,12.22116,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133850,6.06261,7.89011,46.01929,13.66442,19.29095,16.53393,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133860,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133870,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133880,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133890,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133900,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133910,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133920,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80716,33.09913,46.93081,,,,,,,,,,,,,
133930,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
133940,6.06261,7.89011,46.01929,13.66442,19.29095,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
133950,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
133960,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
133970,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
133980,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
133990,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134000,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134010,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134020,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134030,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134040,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134050,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134060,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134070,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.2815,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134080,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134090,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134100,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134110,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134120,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134130,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
134140,6.06261,7.89011,46.01929,13.66442,19.28889,16.5332,9.28147,14.05632,182.47944,12.21841,5.80702,33.09913,46.93081,,,,,,,,,,,,,
