Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
1580,7.65961,10.04821,55.09484,19.87023,27.42742,21.1924,14.29163,19.90758,183.6742,13.81676,6.84939,35.56022,54.19755,,,,,,,,,,,,,
1590,7.65961,10.04372,55.09484,19.87023,27.42742,21.1924,14.29156,19.87292,183.6742,13.81676,6.83218,35.00422,54.19755,,,,,,,,,,,,,
1600,7.65961,10.04372,55.0504,19.87023,27.42555,21.1924,14.28693,19.87223,183.6742,13.81676,6.83218,34.99295,54.19755,,,,,,,,,,,,,
1610,7.65961,10.04372,55.0504,19.87023,27.42256,21.1924,14.2844,19.87223,183.6742,13.8085,6.83218,34.99295,54.19755,,,,,,,,,,,,,
1620,7.65961,10.04372,55.0504,19.87023,27.42181,21.1924,14.2844,19.86979,183.6742,13.8085,6.83218,34.99295,54.19755,,,,,,,,,,,,,
1630,7.65841,10.04372,55.0504,19.87023,27.39957,21.18727,14.28024,19.77965,183.6742,13.80827,6.83218,34.99295,54.19755,,,,,,,,,,,,,
1640,7.65841,10.041,55.0504,19.87023,27.39919,21.18727,14.26975,19.76851,183.6742,13.80827,6.80942,34.99295,54.19755,,,,,,,,,,,,,
1650,7.65841,10.04029,55.0504,19.87023,27.36106,21.18727,14.23509,19.74935,183.6742,13.80827,6.80942,34.99295,54.19755,,,,,,,,,,,,,
1660,7.65841,10.03811,55.0504,19.87023,27.35526,21.18727,14.18497,19.74935,183.6742,13.80254,6.80942,34.99295,54.05514,,,,,,,,,,,,,
1670,7.65841,10.03811,55.0504,19.87023,27.35526,21.18727,14.17449,19.74935,183.6742,13.80254,6.80923,34.99295,54.05514,,,,,,,,,,,,,
1680,7.65125,10.03811,55.0504,19.87023,27.35526,21.18727,14.16729,19.70607,183.6742,13.79429,6.80923,34.98749,54.05514,,,,,,,,,,,,,
1690,7.65125,10.03811,54.84151,19.87023,27.35376,21.17406,14.15827,19.70023,183.6742,13.79429,6.80631,34.98604,54.05514,,,,,,,,,,,,,
1700,7.64593,10.03811,54.84151,19.87023,27.32983,21.17186,14.14861,19.70023,183.6742,13.79429,6.80519,34.98604,54.05514,,,,,,,,,,,,,
1710,7.64593,10.03811,54.84151,19.68107,27.32909,21.14692,14.11918,19.70023,183.6742,13.79429,6.80519,34.98604,54.05514,,,,,,,,,,,,,
1720,7.64593,10.03811,54.84151,19.68107,27.32142,21.14655,14.11715,19.70023,183.6742,13.79429,6.80519,34.98604,54.05514,,,,,,,,,,,,,
1730,7.64337,10.03811,54.84151,19.68107,27.32142,21.14655,14.11402,19.70023,183.6742,13.79429,6.80462,34.98604,54.05514,,,,,,,,,,,,,
1740,7.64191,10.03811,54.84151,19.68107,27.30759,20.67186,14.11059,19.66183,183.6742,13.78604,6.80222,34.98604,54.05514,,,,,,,,,,,,,
1750,7.64191,10.03509,54.84151,19.68107,27.30759,20.67186,14.11059,19.63013,183.6742,13.78604,6.80222,34.98604,54.05514,,,,,,,,,,,,,
1760,7.64191,10.03509,54.84151,19.68107,27.30497,20.66122,14.09713,19.60261,183.6742,13.75623,6.7994,34.98604,54.05514,,,,,,,,,,,,,
1770,7.64191,10.01642,54.84151,19.68107,27.30254,20.64728,14.09337,19.60261,183.6742,13.75623,6.7994,34.81258,54.05514,,,,,,,,,,,,,
1780,7.62014,10.00957,54.84151,18.45755,27.30254,20.63444,14.07932,19.59364,183.6742,13.75509,6.7994,34.81258,54.05514,,,,,,,,,,,,,
1790,7.6197,10.00957,54.84151,18.45755,27.30254,20.63444,14.07386,19.59364,183.6742,13.75509,6.7994,34.81258,54.05514,,,,,,,,,,,,,
1800,7.6197,10.00957,54.84151,18.45755,27.29693,20.62564,14.07313,19.57605,183.6742,13.74363,6.7994,34.51985,54.05514,,,,,,,,,,,,,
1810,7.60298,10.00957,54.81484,18.45755,27.28833,20.62271,14.0655,19.56569,183.6742,13.74363,6.79874,34.51985,54.05514,,,,,,,,,,,,,
1820,7.60298,9.99267,54.81484,18.45755,27.28833,20.61574,14.05385,19.56046,183.6742,13.74363,6.78116,34.51985,54.05514,,,,,,,,,,,,,
1830,7.60298,9.97383,54.81484,18.45755,27.28833,20.47047,14.05188,19.45509,183.6742,13.74294,6.78116,34.51985,54.04877,,,,,,,,,,,,,
1840,7.60298,9.97383,54.78373,18.45755,27.27057,20.4657,14.04489,19.45509,183.6742,13.74019,6.77335,34.51985,54.04877,,,,,,,,,,,,,
1850,7.58306,9.97383,54.78373,18.45755,27.27057,20.4657,14.01163,19.45509,183.6742,13.72666,6.77236,34.51985,54.04877,,,,,,,,,,,,,
1860,7.58306,9.9717,54.78018,18.45188,27.25935,20.4657,14.0002,19.45256,183.6742,13.71864,6.77236,34.51985,54.04877,,,,,,,,,,,,,
1870,7.58268,9.96514,54.78018,18.02893,27.25935,20.4657,13.99804,19.45256,183.6742,13.71795,6.77236,34.51985,53.89999,,,,,,,,,,,,,
1880,7.58268,9.95439,54.78018,18.02893,27.25935,20.43892,13.98336,19.45256,183.6742,13.71795,6.77236,34.51985,53.89999,,,,,,,,,,,,,
1890,7.58268,9.93891,54.78018,18.02893,27.25262,20.43892,13.9731,19.45256,183.6742,13.71795,6.77227,34.51985,53.89999,,,,,,,,,,,,,
1900,7.57583,9.93891,54.78018,18.02893,27.25188,20.43892,13.9731,19.45256,183.6742,13.71795,6.77189,34.51985,53.89999,,,,,,,,,,,,,
1910,7.56693,9.93891,54.78018,18.02893,27.25188,20.43892,13.9691,19.45256,183.6742,13.71795,6.77189,34.51985,53.89999,,,,,,,,,,,,,
1920,7.56693,9.93891,54.78018,18.02893,26.61194,20.43892,13.96571,19.43427,183.6742,13.71634,6.77189,34.51985,53.89999,,,,,,,,,,,,,
1930,7.56693,9.90931,54.78018,18.02893,26.61194,20.43378,13.96438,19.43427,183.6742,13.71313,6.77025,34.51985,53.89999,,,,,,,,,,,,,
1940,7.56693,9.90931,54.78018,18.02893,26.61194,20.43378,13.96324,19.43427,183.6742,13.71313,6.76597,34.51985,53.89999,,,,,,,,,,,,,
1950,7.56693,9.90848,54.78018,18.02893,26.61194,20.42938,13.95252,19.43427,183.6742,13.71313,6.76597,34.51985,53.89999,,,,,,,,,,,,,
1960,7.5609,9.90825,54.78018,17.44657,26.58633,20.38023,13.95252,19.41024,183.6742,13.71313,6.76597,34.51985,53.89999,,,,,,,,,,,,,
1970,7.5609,9.89265,54.61129,17.44657,26.56091,20.37949,13.94436,19.40188,183.3796,13.69319,6.76127,34.51985,53.89999,,,,,,,,,,,,,
1980,7.55998,9.89265,54.61129,17.44657,26.56091,20.37252,13.94363,18.7301,183.3796,13.68929,6.76117,34.51985,53.89999,,,,,,,,,,,,,
1990,7.55998,9.88402,54.61129,17.44657,26.56091,20.16489,13.93917,18.7301,183.3796,13.68929,6.76028,34.37876,53.89999,,,,,,,,,,,,,
2000,7.55998,9.85685,54.61129,17.44657,26.56091,20.16489,13.93537,18.67454,183.3796,13.68929,6.76,34.31222,53.89999,,,,,,,,,,,,,
2010,7.55368,9.85685,54.61129,17.44657,26.55399,20.16489,13.91836,18.67237,183.3796,13.68929,6.75929,34.31222,53.89999,,,,,,,,,,,,,
2020,7.55368,9.85685,54.60951,17.44657,26.55399,20.15939,13.9137,18.67237,183.3305,13.68929,6.75506,34.30131,53.89999,,,,,,,,,,,,,
2030,7.55368,9.85472,54.60951,17.44657,26.55399,20.15205,13.91053,18.67237,183.3305,13.68929,6.75506,34.30131,53.89999,,,,,,,,,,,,,
2040,7.55368,9.85472,54.60951,17.44657,26.54801,20.15205,13.89758,18.67149,183.3305,13.68929,6.75327,34.30131,53.89999,,,,,,,,,,,,,
2050,7.55368,9.82943,54.60773,17.44657,26.54782,20.14618,13.89668,18.67149,183.3305,13.68929,6.73916,34.30131,53.89999,,,,,,,,,,,,,
2060,7.55368,9.82943,54.60773,17.24076,26.54782,20.14105,13.88906,18.62874,183.3305,13.68379,6.73907,34.30131,53.89255,,,,,,,,,,,,,
2070,7.53126,9.82943,54.60773,17.24076,26.54782,20.14105,13.88646,18.62874,183.3305,13.68379,6.73794,34.30131,53.89255,,,,,,,,,,,,,
2080,7.53126,9.82943,54.21929,17.24076,26.54782,19.9734,13.88003,18.62386,183.3305,13.68379,6.73761,34.30131,53.89255,,,,,,,,,,,,,
2090,7.53126,9.82459,54.21929,17.24076,26.54782,19.9734,13.87058,18.62003,183.3305,13.6737,6.73644,34.29658,53.89255,,,,,,,,,,,,,
2100,7.53126,9.81886,54.21929,17.24076,26.54782,19.9734,13.85719,18.61489,183.3305,13.6737,6.73644,34.29658,53.89255,,,,,,,,,,,,,
2110,7.53126,9.81815,54.21573,17.24076,26.54782,19.97304,13.85366,18.61489,183.3305,13.6737,6.73644,34.27295,53.89255,,,,,,,,,,,,,
2120,7.52876,9.81815,54.21573,17.24076,26.5452,19.95836,13.85366,18.5804,183.3305,13.67324,6.73644,34.27295,53.89255,,,,,,,,,,,,,
2130,7.52876,9.80515,54.21573,17.24076,26.54296,19.95836,13.83212,18.5804,183.3305,13.67324,6.73644,34.19367,53.89255,,,,,,,,,,,,,
2140,7.52876,9.80515,54.21573,17.24076,26.53193,19.95836,13.82423,18.54357,183.3305,13.67324,6.73644,34.19367,53.89255,,,,,,,,,,,,,
2150,7.52654,9.80409,54.21573,17.24076,26.53193,19.95836,13.8179,18.54357,183.3305,13.67324,6.73061,34.19367,53.89255,,,,,,,,,,,,,
2160,7.52529,9.80409,54.21573,17.24076,26.53193,19.95836,13.81444,18.54357,183.3305,13.66705,6.71965,34.17076,53.89255,,,,,,,,,,,,,
2170,7.52366,9.79747,54.21573,17.24076,26.53174,19.95836,13.81037,18.53486,183.3305,13.66705,6.71142,34.17076,53.89255,,,,,,,,,,,,,
2180,7.52366,9.79747,54.21573,17.24076,26.53081,19.95836,13.79732,18.53355,183.3305,13.66705,6.71057,34.17076,53.89255,,,,,,,,,,,,,
2190,7.52361,9.79747,54.21573,17.24076,26.53081,19.95836,13.78707,18.53355,183.3305,13.66705,6.7086,34.17076,53.89255,,,,,,,,,,,,,
2200,7.5235,9.79747,54.21573,17.24076,26.53006,19.91984,13.77694,18.52101,183.3305,13.65857,6.70667,34.17076,53.89255,,,,,,,,,,,,,
2210,7.5235,9.79576,54.21573,17.24076,26.51716,19.91984,13.76229,18.50986,183.3305,13.65857,6.70253,34.17076,53.89255,,,,,,,,,,,,,
2220,7.5235,9.79263,54.21573,17.24076,26.51585,19.91764,13.75943,18.50986,183.3305,13.65743,6.69191,34.1624,53.89255,,,,,,,,,,,,,
2230,7.52116,9.78814,54.21573,17.24076,26.51585,19.91764,13.74338,18.50986,183.3305,13.65743,6.69191,34.16022,53.89255,,,,,,,,,,,,,
2240,7.52095,9.78642,54.21573,17.24076,26.5151,19.91764,13.74028,18.50986,183.32396,13.65743,6.68518,34.16022,53.89255,,,,,,,,,,,,,
2250,7.52095,9.78642,54.21573,17.24076,26.5151,19.91764,13.72014,18.49968,183.32396,13.65743,6.68518,34.15585,53.89255,,,,,,,,,,,,,
2260,7.51774,9.78642,54.21573,17.24076,26.41303,19.91764,13.64991,18.49741,183.32396,13.65743,6.68518,34.15585,53.89255,,,,,,,,,,,,,
2270,7.51774,9.78642,54.21573,17.24076,26.40275,19.90847,13.63842,18.49741,183.32396,13.65605,6.68518,34.15585,53.80435,,,,,,,,,,,,,
2280,7.51774,9.78642,54.21573,17.24076,26.40237,19.90847,13.6325,18.49741,183.32396,13.65605,6.68471,34.15585,53.80435,,,,,,,,,,,,,
2290,7.51774,9.78642,54.21573,17.2358,26.40237,19.90847,13.63233,18.49741,183.32396,13.65078,6.68471,34.15585,53.80435,,,,,,,,,,,,,
2300,7.51774,9.78642,54.21573,17.2358,26.359,19.90847,13.61338,18.49741,183.32396,13.63817,6.68471,34.15585,53.80435,,,,,,,,,,,,,
2310,7.51774,9.78642,54.16773,17.2358,26.359,19.90847,13.61042,18.49741,183.32396,13.63771,6.68438,34.15585,53.80435,,,,,,,,,,,,,
2320,7.51774,9.78583,54.04062,17.2358,26.359,19.90847,13.6028,18.49741,183.32396,13.63588,6.68335,34.15585,53.80435,,,,,,,,,,,,,
2330,7.51725,9.78583,54.04062,17.2358,26.35713,19.86445,13.59687,18.49741,183.32396,13.63588,6.68335,34.13622,53.80435,,,,,,,,,,,,,
2340,7.51725,9.78583,54.04062,17.2358,26.35713,19.86445,13.58688,18.49741,183.32396,13.63588,6.67549,34.13622,53.80435,,,,,,,,,,,,,
2350,7.51725,9.78583,54.04062,17.2358,26.35713,19.86445,13.57829,18.49741,183.32396,13.63496,6.67549,34.13622,53.80435,,,,,,,,,,,,,
2360,7.49407,9.76633,54.04062,17.2358,26.35713,19.86445,13.57273,18.48417,183.32396,13.63496,6.67498,34.13622,53.80435,,,,,,,,,,,,,
2370,7.49407,9.76054,54.04062,17.2358,26.35713,19.85638,13.55748,18.48417,183.32396,13.63496,6.67441,34.13622,53.646,,,,,,,,,,,,,
2380,7.49407,9.76054,54.04062,17.2358,26.35713,19.83327,13.55455,18.48417,183.32232,13.63152,6.67441,34.13622,53.646,,,,,,,,,,,,,
2390,7.49407,9.76054,54.04062,17.2358,26.35713,19.83327,13.55415,18.48356,183.32232,13.63152,6.67441,34.13622,53.646,,,,,,,,,,,,,
2400,7.49244,9.76054,54.04062,17.2358,26.32759,19.82667,13.55108,18.48356,183.32232,13.63152,6.67324,34.13549,53.646,,,,,,,,,,,,,
2410,7.49233,9.72835,54.04062,17.2358,26.32759,19.82373,13.54186,18.47294,183.32232,13.63152,6.67324,34.13549,53.646,,,,,,,,,,,,,
2420,7.49,9.71854,54.04062,17.2358,26.32759,19.82373,13.5312,18.47285,183.32232,13.63152,6.67324,34.1344,53.646,,,,,,,,,,,,,
2430,7.47002,9.64327,54.04062,17.2358,26.32759,19.75733,13.52381,18.46432,183.30268,13.63152,6.66957,34.11222,53.63857,,,,,,,,,,,,,
2440,7.47002,9.64327,54.04062,17.2358,26.32759,19.75733,13.51366,18.28214,183.30268,13.63152,6.66364,34.11222,53.63857,,,,,,,,,,,,,
2450,7.47002,9.64327,53.70551,17.2358,26.32759,19.75733,13.51249,18.28214,183.30268,13.62441,6.66364,34.11222,53.63857,,,,,,,,,,,,,
2460,7.47002,9.63972,53.57484,17.2358,26.32759,19.75733,13.50983,18.28214,183.30268,13.62441,6.66214,34.11222,53.63857,,,,,,,,,,,,,
2470,7.45585,9.63972,53.57484,17.2358,26.32722,19.75733,13.49438,18.28214,183.30268,13.6235,6.66214,34.11222,53.59606,,,,,,,,,,,,,
2480,7.44776,9.63748,53.57484,17.2358,26.32722,19.75,13.49035,18.28214,183.30268,13.62281,6.65636,34.11222,53.59606,,,,,,,,,,,,,
2490,7.44239,9.63748,53.57484,17.2358,26.32479,19.74816,13.49035,18.28214,183.30268,13.62281,6.65636,33.99985,53.59606,,,,,,,,,,,,,
2500,7.44239,9.63701,53.57484,17.2358,26.32479,19.74339,13.48908,18.28214,183.30268,13.62281,6.65636,33.99985,53.59606,,,,,,,,,,,,,
2510,7.44239,9.6363,53.5704,17.2358,26.32423,19.66379,13.47793,18.26333,183.30268,13.62281,6.65636,33.99985,53.59606,,,,,,,,,,,,,
2520,7.44239,9.6363,53.5704,17.2358,26.32423,19.66049,13.4778,18.24007,183.30268,13.62281,6.65636,33.99985,53.59606,,,,,,,,,,,,,
2530,7.44239,9.62868,53.51707,17.2358,26.32423,19.65976,13.47243,18.24007,183.30268,13.62281,6.65636,33.97695,53.59606,,,,,,,,,,,,,
2540,7.44239,9.62868,53.09396,17.2358,26.32423,19.65645,13.46907,18.24007,183.30268,13.62281,6.65288,33.97695,53.59606,,,,,,,,,,,,,
2550,7.44239,9.62176,53.09396,17.2358,26.32423,19.65645,13.46175,18.19348,183.30268,13.62281,6.65278,33.9744,53.59606,,,,,,,,,,,,,
2560,7.44239,9.62176,53.09396,17.2358,26.32198,19.65645,13.45602,18.17406,183.30268,13.26724,6.65278,33.9744,53.59606,,,,,,,,,,,,,
2570,7.44239,9.61054,53.09396,17.2358,26.32198,19.65645,13.45269,18.17406,183.30268,13.26724,6.65278,33.9744,53.59606,,,,,,,,,,,,,
2580,7.44239,9.61054,53.09396,17.2358,26.32198,19.65645,13.44959,18.17406,183.30268,13.26724,6.65278,33.9744,53.59606,,,,,,,,,,,,,
2590,7.44239,9.60558,53.09396,17.2358,26.32011,19.63078,13.44053,18.13723,183.30268,13.26724,6.65278,33.95476,53.59606,,,,,,,,,,,,,
2600,7.44141,9.60558,53.09396,17.2358,26.32011,19.63078,13.43221,18.12965,183.30268,13.26724,6.65259,33.94785,53.59606,,,,,,,,,,,,,
2610,7.44141,9.60558,53.09396,17.2358,26.32011,19.63078,13.42785,18.12965,183.30268,13.22185,6.65259,33.94785,53.59606,,,,,,,,,,,,,
2620,7.44141,9.60558,53.09396,17.2234,26.32011,19.63078,13.4079,18.12965,183.30268,13.22185,6.65259,33.72458,53.49191,,,,,,,,,,,,,
2630,7.44092,9.60558,53.09396,17.2234,26.31862,19.63078,13.4078,18.12965,183.30268,13.22185,6.65147,33.72458,53.49191,,,,,,,,,,,,,
2640,7.43663,9.60528,53.08684,17.2234,26.31862,19.63078,13.40074,18.12965,183.30268,13.22185,6.65147,33.72458,53.49191,,,,,,,,,,,,,
2650,7.43663,9.60528,53.08684,17.2234,26.31768,19.63078,13.40074,18.12965,183.30268,13.22185,6.65147,33.72458,53.49191,,,,,,,,,,,,,
2660,7.43554,9.57426,53.08684,17.2234,26.31226,19.62747,13.39408,18.11694,183.30268,13.22185,6.65147,33.72458,53.49191,,,,,,,,,,,,,
2670,7.43554,9.51388,52.9224,17.2234,26.31226,19.62747,13.38396,18.11694,183.30268,13.18241,6.65104,33.72458,53.49191,,,,,,,,,,,,,
2680,7.43554,9.49734,52.9224,17.2234,26.29917,19.62747,13.37873,18.06286,183.30268,13.18241,6.65104,33.72458,53.49191,,,,,,,,,,,,,
2690,7.42686,9.49734,52.9224,17.2234,26.29917,19.62747,13.37138,18.06199,183.30268,13.14138,6.6486,33.72458,53.49191,,,,,,,,,,,,,
2700,7.42686,9.49693,52.9224,17.2234,26.29917,19.60253,13.37138,18.06199,183.30268,13.14138,6.64145,33.7064,53.49191,,,,,,,,,,,,,
2710,7.42686,9.49693,52.92062,17.2234,26.29917,19.60216,13.36761,18.04762,183.30268,13.14138,6.64121,33.7064,53.49191,,,,,,,,,,,,,
2720,7.42686,9.49693,52.92062,17.2234,26.29917,19.60216,13.36761,18.04762,183.30268,13.14138,6.63759,33.7064,53.49191,,,,,,,,,,,,,
2730,7.42686,9.49693,52.92062,17.2234,26.29525,19.60216,13.36658,18.04762,183.30268,13.12946,6.63585,33.7064,53.49191,,,,,,,,,,,,,
2740,7.42686,9.49669,52.92062,17.0601,26.29525,19.60216,13.36658,18.04762,183.30268,13.12946,6.63143,33.7064,53.49191,,,,,,,,,,,,,
2750,7.42078,9.49669,52.92062,17.0601,26.29525,19.60216,13.36658,18.04762,183.30268,13.12946,6.63021,33.7064,53.31125,,,,,,,,,,,,,
2760,7.42078,9.49669,52.92062,16.97898,26.29431,19.60216,13.36561,18.04762,183.30268,13.12946,6.63021,33.7064,53.31125,,,,,,,,,,,,,
2770,7.42029,9.49669,52.92062,16.97898,26.29431,19.59373,13.36548,18.04762,183.30268,13.12946,6.63021,33.7064,53.31125,,,,,,,,,,,,,
2780,7.42029,9.49669,52.90196,16.97898,26.2616,19.59373,13.36298,18.04762,183.30268,13.12946,6.63021,33.7064,53.31125,,,,,,,,,,,,,
2790,7.42029,9.49592,52.90196,16.97261,26.2616,19.59373,13.34234,18.04762,183.30268,13.12946,6.63021,33.7064,53.31125,,,,,,,,,,,,,
2800,7.41176,9.49592,52.90196,16.97261,26.26122,19.59373,13.33635,18.03995,183.30268,13.12946,6.63021,33.7064,53.31125,,,,,,,,,,,,,
2810,7.41176,9.49592,52.90196,16.97261,26.26122,19.59373,13.33461,18.03995,183.30268,13.12946,6.62965,33.7064,53.31125,,,,,,,,,,,,,
2820,7.41176,9.49592,52.90196,16.97261,26.26122,19.59373,13.32669,18.03882,183.30268,13.12946,6.62965,33.7064,53.31125,,,,,,,,,,,,,
2830,7.40161,9.49592,52.90196,16.97261,26.25861,19.59373,13.31943,17.96393,183.30268,13.12923,6.62951,33.7064,53.31125,,,,,,,,,,,,,
2840,7.40161,9.49592,52.75618,16.97261,26.2573,19.59373,13.31943,17.9277,183.30268,13.12923,6.62951,33.7064,53.31125,,,,,,,,,,,,,
2850,7.39559,9.49592,52.75618,16.97261,26.2573,19.58896,13.31504,17.9277,183.30268,13.12923,6.62899,33.7064,53.31125,,,,,,,,,,,,,
2860,7.39559,9.49569,52.75618,16.97261,26.24459,19.42425,13.31504,17.9277,183.30268,13.12716,6.62781,33.7064,53.09978,,,,,,,,,,,,,
2870,7.39559,9.49569,52.75618,16.97261,26.24459,19.42425,13.30754,17.91829,183.30268,13.12716,6.62673,33.7064,53.09978,,,,,,,,,,,,,
2880,7.39559,9.49563,52.75618,16.97261,26.24459,19.42131,13.30754,17.91673,183.30268,13.12716,6.62556,33.69513,53.09978,,,,,,,,,,,,,
2890,7.39559,9.486,52.75618,16.97261,26.24459,19.42131,13.30748,17.90419,183.30268,13.12716,6.62556,33.69513,53.09978,,,,,,,,,,,,,
2900,7.39553,9.48387,52.75173,16.97261,26.24459,19.42131,13.30748,17.90419,183.30268,13.12716,6.62556,33.69513,53.09978,,,,,,,,,,,,,
2910,7.39553,9.48387,52.75173,16.97261,26.24421,19.42131,13.30318,17.76607,183.30268,13.12716,6.62556,33.69513,53.09978,,,,,,,,,,,,,
2920,7.38538,9.48387,52.75173,16.97261,26.24346,19.42131,13.29426,17.73298,183.30268,13.12716,6.62556,33.69513,53.09978,,,,,,,,,,,,,
2930,7.38538,9.48387,52.75173,16.97261,26.24346,19.42131,13.29349,17.73193,183.30268,13.12716,6.62556,33.69185,53.09978,,,,,,,,,,,,,
2940,7.38538,9.47394,52.75173,16.97261,26.24346,19.42131,13.29286,17.73193,183.30268,13.12716,6.62556,33.69185,53.09978,,,,,,,,,,,,,
2950,7.34645,9.47164,52.3704,16.97261,26.23393,19.42131,13.28783,17.73106,183.30268,13.12716,6.62556,33.69185,53.09978,,,,,,,,,,,,,
2960,7.34645,9.47164,52.3704,16.97261,26.22122,19.42131,13.28473,17.73106,183.30268,13.12716,6.62556,33.69185,53.09978,,,,,,,,,,,,,
2970,7.34645,9.47164,52.19796,16.97261,26.22122,19.42131,13.27058,17.68177,183.30268,13.12716,6.62052,33.69185,53.07534,,,,,,,,,,,,,
2980,7.3414,9.46685,52.19796,16.97261,26.21785,19.41984,13.26932,17.68177,183.30268,13.12716,6.62052,33.69185,53.07534,,,,,,,,,,,,,
2990,7.33402,9.46685,52.19796,16.97261,26.2171,19.41764,13.26822,17.68116,183.30268,13.12648,6.62052,33.66676,53.07534,,,,,,,,,,,,,
3000,7.33217,9.46685,52.19618,16.97261,26.21692,19.41544,13.26822,17.68116,183.30268,13.12648,6.62052,33.66676,53.07534,,,,,,,,,,,,,
3010,7.323,9.46685,51.9064,16.97261,26.21692,19.41544,13.25903,17.67637,183.30268,13.12648,6.62052,33.66676,53.07534,,,,,,,,,,,,,
3020,7.323,9.46685,51.9064,16.97261,26.21692,19.41544,13.24987,17.67637,183.30268,13.12556,6.62052,33.66676,53.07534,,,,,,,,,,,,,
3030,7.323,9.46502,51.7064,16.97261,26.21692,19.41544,13.24744,17.67637,183.30268,13.12556,6.62034,33.66676,53.07534,,,,,,,,,,,,,
3040,7.323,9.46502,51.59173,16.97261,26.21692,19.41287,13.24717,17.6674,183.30268,13.12556,6.61756,33.66676,53.07534,,,,,,,,,,,,,
3050,7.31855,9.46502,51.59173,16.97261,26.21692,19.41287,13.23296,17.6499,183.30268,13.12556,6.61756,33.66676,53.07534,,,,,,,,,,,,,
3060,7.31855,9.46479,51.59173,16.97261,26.21692,19.41287,13.2221,17.6499,183.30268,13.12556,6.61756,33.66676,53.07534,,,,,,,,,,,,,
3070,7.31855,9.46479,51.59173,16.97261,26.21505,19.41287,13.2221,17.6499,183.30268,13.12418,6.61756,33.66676,53.07534,,,,,,,,,,,,,
3080,7.31659,9.46431,51.59173,16.97261,26.21243,19.41287,13.22124,17.6499,183.30268,13.12373,6.61742,33.66676,53.07534,,,,,,,,,,,,,
3090,7.30085,9.46372,51.59173,16.97261,26.20944,19.41287,13.22124,17.64711,183.30268,13.12373,6.61516,33.46895,53.07534,,,,,,,,,,,,,
3100,7.28429,9.46372,51.59173,16.97261,26.20944,19.37986,13.22124,17.64711,183.30268,13.11318,6.60863,33.46895,53.07534,,,,,,,,,,,,,
3110,7.28304,9.46372,51.59173,16.97261,26.1956,19.36739,13.21731,17.63553,183.30268,13.11318,6.60863,33.46895,53.07534,,,,,,,,,,,,,
3120,7.28298,9.45273,51.59173,16.97261,26.1956,19.36739,13.19843,17.63553,183.30268,13.11318,6.60863,33.42422,53.07534,,,,,,,,,,,,,
3130,7.28298,9.42632,51.58996,16.97261,26.19037,19.33987,13.19024,17.63553,183.30268,13.11295,6.60863,33.42422,53.07534,,,,,,,,,,,,,
3140,7.27376,9.42414,51.58996,16.97261,26.18476,19.33987,13.17935,17.61263,183.30268,13.11295,6.60863,33.42422,53.07534,,,,,,,,,,,,,
3150,7.27376,9.42414,51.58996,16.97261,26.18102,19.33987,13.17835,17.61114,183.30268,13.11295,6.60853,33.42422,53.07534,,,,,,,,,,,,,
3160,7.27229,9.42414,51.58996,16.97261,26.18102,19.33987,13.17465,17.61114,183.30268,13.11295,6.60853,33.42422,53.07534,,,,,,,,,,,,,
3170,7.27137,9.42414,51.58996,16.97261,26.18102,19.33987,13.14708,17.6081,183.20121,13.11295,6.60853,33.42422,52.90743,,,,,,,,,,,,,
3180,7.27137,9.42331,51.58996,16.97261,26.18083,19.33987,13.14698,17.6081,183.20121,13.11295,6.60853,33.42422,52.90743,,,,,,,,,,,,,
3190,7.27137,9.42331,51.58996,16.97261,26.18083,19.33731,13.14032,17.6081,183.20121,13.10286,6.60844,33.42422,52.90743,,,,,,,,,,,,,
3200,7.27137,9.42331,51.58996,16.97261,26.18083,19.33657,13.13962,17.60627,183.20121,13.10286,6.60844,33.42422,52.90743,,,,,,,,,,,,,
3210,7.27104,9.42272,51.58996,16.97261,26.18083,19.33657,13.13103,17.60601,183.20121,13.10263,6.60844,33.41913,52.90743,,,,,,,,,,,,,
3220,7.25052,9.42213,51.58996,16.97261,26.17915,19.33657,13.11735,17.60601,183.20121,13.10263,6.60844,33.41913,52.90743,,,,,,,,,,,,,
3230,7.25052,9.42006,51.58996,16.97261,26.17915,19.32447,13.10942,17.60601,183.20121,13.10263,6.60543,33.41913,52.90743,,,,,,,,,,,,,
3240,7.25052,9.41734,51.58996,16.05762,26.17915,19.32447,13.10942,17.57178,183.20121,13.10057,6.60543,33.41913,52.90743,,,,,,,,,,,,,
3250,7.25014,9.41664,51.58996,16.05762,26.17915,19.32227,13.10622,17.55689,183.20121,13.10057,6.60543,33.41913,52.90743,,,,,,,,,,,,,
3260,7.25014,9.41664,51.58996,16.05762,26.17485,19.32227,13.09993,17.54783,183.20121,12.99397,6.60543,33.41913,52.90743,,,,,,,,,,,,,
3270,7.25014,9.41664,51.58996,16.05762,26.17485,19.28485,13.09494,17.54783,183.20121,12.99397,6.59593,33.41913,52.89999,,,,,,,,,,,,,
