Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83,test,test1
30170,7.43316,9.12318,50.11707,19.12209,25.10288,20.00458,18.26855,176.77404,13.3108,5.67239,34.15731,48.07215,,,,,,,,,,,,,,13.1285403,13.72895296
30180,7.40194,9.10309,50.00329,16.81497,25.04773,20.17626,18.75144,178.15375,12.99076,5.65424,34.6064,48.46747,,,,,,,,,,,,,,13.2113005,13.75738028
30190,7.40976,9.09512,51.19884,17.12457,25.07259,20.66196,18.58598,177.99826,13.04509,5.64498,33.91804,47.97225,,,,,,,,,,,,,,13.22459716,13.78328583
30200,7.40139,9.13458,49.94729,17.20038,25.07521,20.52696,18.63501,176.09646,13.13977,5.66195,34.97913,48.1306,,,,,,,,,,,,,,13.21473929,13.74614691
30210,7.3553,9.15249,49.49929,16.96269,24.89274,20.63041,18.4685,175.14884,13.08727,5.66374,37.11222,47.11147,,,,,,,,,,,,,,13.23537203,13.71794883
30220,7.30752,9.19987,49.23351,16.84756,26.97388,20.59299,18.87406,173.96062,12.98732,5.70112,39.89804,47.39627,,,,,,,,,,,,,,13.25531701,13.76815516
30230,7.34417,9.22917,49.64151,17.0261,24.98585,20.09519,18.68996,173.50726,13.05014,5.71231,40.16567,47.83942,,,,,,,,,,,,,,13.13656414,13.80850362
30240,7.40699,9.24294,49.0984,17.86527,25.64466,20.10693,18.77643,172.6873,12.97563,5.71514,38.78385,47.94781,,,,,,,,,,,,,,13.1324376,13.83624319
30250,7.34911,9.24826,48.59262,18.07746,25.56053,20.16342,19.42234,172.39761,13.03867,5.70554,37.62967,48.2815,,,,,,,,,,,,,,13.16613773,13.82523906
30260,7.34949,9.21547,49.49307,19.7374,26.17354,20.00202,18.97229,173.26013,12.98182,5.71965,38.14022,48.17204,,,,,,,,,,,,,,13.17462008,13.82225878
30270,7.35666,9.21937,49.15351,19.04558,25.40648,19.7544,19.29799,175.8526,12.91281,5.72445,38.26676,47.83198,,,,,,,,,,,,,,13.15169482,13.75715103
30280,7.3894,9.29127,49.18196,18.45507,24.82563,20.00972,18.74308,176.3616,12.93001,5.71269,37.35476,47.65557,,,,,,,,,,,,,,12.95247428,13.62624778
30290,7.43658,9.26373,49.64951,18.15185,23.41938,20.2456,18.5541,175.78222,12.94766,5.70898,39.24931,46.94356,,,,,,,,,,,,,,12.95453755,13.70717396
30300,7.43761,9.2531,49.79351,21.84473,23.43378,20.19864,17.91986,175.86242,12.94674,5.74528,41.3624,46.89786,,,,,,,,,,,,,,13.05540871,13.64481724
30310,7.47273,9.22545,50.16684,21.87094,23.47117,20.36298,18.28623,175.10301,12.91511,5.77161,38.50131,46.74377,,,,,,,,,,,,,,13.15398735,13.72115837
30320,7.50015,9.25026,50.47173,22.09942,27.68598,20.70855,17.88956,175.29941,12.85596,5.76935,37.67222,46.93612,,,,,,,,,,,,,,13.18631197,13.69043851
30330,7.44999,9.22888,50.34818,21.56063,26.56165,20.43012,17.85124,174.22412,12.87178,5.7654,35.99331,46.43665,,,,,,,,,,,,,,13.13495938,13.69869161
30340,7.48153,9.23089,50.50462,20.96659,26.77141,20.77861,18.0228,174.65456,12.81103,5.7623,38.23876,46.29425,,,,,,,,,,,,,,13.00749491,13.77778377
30350,7.50976,9.19981,51.38107,22.72075,26.998,20.604,18.48905,174.17993,12.7732,5.76587,34.92385,46.74909,,,,,,,,,,,,,,13.04944814,13.75760954
30360,7.53202,9.27472,51.11173,22.00803,26.16195,21.00752,18.4995,173.77404,12.68815,5.76174,35.21876,46.90105,,,,,,,,,,,,,,12.98571591,13.75302448
30370,7.48294,9.24111,52.02373,18.7505,23.89947,20.84097,18.92726,176.90825,12.62739,5.7481,34.08058,47.17629,,,,,,,,,,,,,,12.98846694,13.75485851
30380,7.47882,9.33286,51.87084,20.03637,24.86713,21.18984,19.20028,175.72003,12.54784,5.76616,37.42858,47.26024,,,,,,,,,,,,,,12.863295,13.71244677
30390,7.45862,9.33073,52.11884,18.54434,24.94285,20.55741,19.22762,175.44834,12.52675,5.76592,38.19476,46.99244,,,,,,,,,,,,,,13.0022221,13.68791674
30400,7.50042,9.40807,50.53218,18.34278,26.37414,20.55374,19.61097,175.2814,12.55449,5.79282,37.59295,47.45153,,,,,,,,,,,,,,13.01253847,13.623726
30410,7.53007,9.42432,49.69396,19.78664,23.3446,20.26357,19.43253,176.51381,12.59988,5.78055,36.10858,47.39521,,,,,,,,,,,,,,13.10721981,13.6241845
30420,7.55412,9.43466,49.55529,19.90637,23.24776,19.71331,19.11458,177.45325,12.58682,5.77537,36.84931,47.31763,,,,,,,,,,,,,,13.04417533,13.6720983
30430,7.55157,9.46626,49.70284,20.21207,24.0195,19.74303,19.3289,176.12592,12.66705,5.76752,34.39949,47.29744,,,,,,,,,,,,,,12.99832481,13.59140138
30440,7.56905,9.45959,50.13662,20.48058,24.03969,19.53907,19.42626,175.42379,12.70075,5.82475,36.16749,47.57162,,,,,,,,,,,,,,12.89997542,13.6328961
30450,7.58115,9.4665,49.85396,17.742,23.31469,19.47083,19.21891,174.5089,12.73606,5.79823,35.21876,47.87874,,,,,,,,,,,,,,12.90845777,13.52147932
30460,7.55824,9.38526,49.20951,17.89149,23.26309,19.85968,18.96915,174.90334,12.81148,5.77782,36.18749,47.70552,,,,,,,,,,,,,,12.95224503,13.49878331
30470,7.58984,9.38975,49.2824,17.17346,23.24421,19.95469,18.96959,175.73967,12.84152,5.77866,36.96858,47.92549,,,,,,,,,,,,,,12.84564255,13.43069528
30480,7.55499,9.39318,48.27529,17.81037,23.18532,19.67443,18.76502,176.17011,12.7748,5.78252,36.26495,48.08384,,,,,,,,,,,,,,12.91877414,13.44445044
30490,7.59451,9.44488,48.41929,19.11288,26.28871,20.48111,18.02924,174.47617,12.82134,5.78755,35.48313,48.43134,,,,,,,,,,,,,,12.86169023,13.45774709
30500,7.56742,9.43607,48.64062,18.7296,26.20046,20.44662,18.00538,174.04573,12.71268,5.7939,37.94385,48.2985,,,,,,,,,,,,,,12.91716937,13.52743989
30510,7.55428,9.3806,49.02107,20.20676,26.51585,19.98551,18.14315,176.01136,12.71497,5.76837,37.5024,48.27725,,,,,,,,,,,,,,12.92909051,13.60263475
30520,7.53691,9.37912,49.41484,19.41044,26.75739,19.80429,18.07331,174.52363,12.70786,5.75148,37.41076,47.82773,,,,,,,,,,,,,,12.98021385,13.55311619
30530,7.53457,9.36104,49.65218,19.21526,26.64055,19.85565,18.41729,174.78386,12.73147,5.76512,37.90531,47.91274,,,,,,,,,,,,,,12.91097955,13.43482182
30540,7.53653,9.4063,49.72951,17.99882,27.22533,19.70965,19.14489,175.03918,12.71543,5.74156,37.81731,48.02326,,,,,,,,,,,,,,12.90616525,13.46691719
30550,7.51834,9.42278,49.79618,18.64069,27.13634,19.6759,18.96462,175.59401,12.70374,5.7363,38.2064,47.87236,,,,,,,,,,,,,,12.83074113,13.43069528
30560,7.50308,9.40777,49.73396,18.65451,26.21729,20.01155,18.36809,175.38288,12.69227,5.7481,37.22785,48.76822,,,,,,,,,,,,,,12.8367017,13.44147015
30570,7.55846,9.42313,48.70462,19.63609,26.44836,19.35381,18.57518,174.84442,12.86284,5.75543,35.55513,47.71189,,,,,,,,,,,,,,12.90547749,13.41739862
30580,7.59342,9.40364,49.13573,20.47881,26.42424,19.38096,18.21682,178.02772,12.84679,5.76954,34.4664,47.29,,,,,,,,,,,,,,12.93848987,13.43871912
30590,7.51128,9.44789,47.9544,21.97084,26.4321,19.51009,18.03717,177.34851,12.79979,5.77688,34.6424,47.26875,,,,,,,,,,,,,,12.82111252,13.4020387
30600,7.56096,9.38196,48.10107,21.26591,26.36236,19.55998,18.1428,175.23231,12.83968,5.80312,33.91222,46.89468,,,,,,,,,,,,,,12.91831564,13.33624319
30610,7.18417,9.27644,48.42907,20.98961,27.81796,19.43965,18.42766,179.72494,12.88439,5.80725,36.08095,46.86598,,,,,,,,,,,,,,12.94192866,13.28282733
30620,7.15947,9.29062,48.87084,20.81143,29.44799,19.72249,18.43271,177.60383,12.89745,5.80255,36.36749,46.18904,,,,,,,,,,,,,,12.94399193,13.38828354
30630,7.15953,9.31212,48.90907,16.72854,28.39115,19.834,17.91246,176.64147,12.80667,5.78741,36.04095,46.23899,,,,,,,,,,,,,,12.906853,13.41694012
30640,7.13743,9.25168,48.80418,16.85571,28.3977,19.62527,17.50812,178.45816,12.83005,5.82592,36.45913,46.18373,,,,,,,,,,,,,,12.89951692,13.38828354
30650,7.10458,9.29062,48.74996,19.78274,28.41602,19.74046,18.29067,176.52854,12.90066,5.82484,36.60058,46.13697,,,,,,,,,,,,,,12.99121797,13.39011756
30660,7.0719,9.30397,48.97218,16.09836,28.54109,19.34207,18.25923,175.77731,13.10263,5.82258,37.45004,46.4324,,,,,,,,,,,,,,12.99236424,13.31813223
30670,7.02162,9.26633,49.82107,15.32365,28.39957,19.4767,18.64424,175.18157,13.20603,5.82254,35.56567,46.69808,,,,,,,,,,,,,,13.10515653,13.42679798
30680,7.04057,9.26391,49.78284,16.94958,28.35937,19.60216,18.09334,174.9017,13.256,5.81934,39.82131,46.86067,,,,,,,,,,,,,,13.11638991,13.38530326
30690,7.03004,9.30332,49.98907,16.88617,28.31282,20.05154,18.10535,173.2454,13.2113,5.81567,37.84276,46.57905,,,,,,,,,,,,,,13.11638991,13.34495479
30700,7.08813,9.33268,50.31351,17.92124,28.33881,19.55117,18.23476,174.48271,13.29429,5.81163,38.74713,46.25068,,,,,,,,,,,,,,13.0409658,13.29497772
30710,7.09112,9.33416,49.67973,17.54717,28.50501,20.3175,18.70929,171.95571,13.17966,5.78595,39.76785,46.45259,,,,,,,,,,,,,,13.01001669,13.32042476
30720,7.09307,9.3738,51.07796,17.37927,29.83161,20.29292,18.74108,171.53345,13.22872,5.77777,41.13367,46.69595,,,,,,,,,,,,,,13.07512444,13.45820559
30730,7.03503,9.35962,50.12773,17.60562,25.11708,19.94259,18.56473,172.81168,13.1235,5.77805,38.55876,46.84685,,,,,,,,,,,,,,13.02308409,13.45958111
30740,7.01934,9.37989,49.31529,17.74165,26.83871,20.1205,18.28745,177.23231,13.11364,5.77377,37.53876,46.92656,,,,,,,,,,,,,,12.93848987,13.4281735
30750,7.06549,9.25759,49.20418,17.05514,26.81572,19.95543,18.17441,175.35833,13.08429,5.77533,40.75731,46.86492,,,,,,,,,,,,,,13.01849904,13.50038808
30760,7.06082,9.19774,48.92951,17.66549,25.34703,19.90077,17.5514,176.17993,13.15215,5.77453,39.35913,46.57374,,,,,,,,,,,,,,13.07695846,13.47517029
30770,7.01207,9.21375,48.98107,18.07073,28.86713,20.16709,17.74012,176.22249,13.14711,5.75548,39.04931,46.66938,,,,,,,,,,,,,,13.05219917,13.47998459
30780,7.05615,9.21281,48.73662,16.77211,26.61307,20.43085,17.90236,173.64638,13.15009,5.7584,38.05622,46.45684,,,,,,,,,,,,,,13.08177276,13.55770124
30790,7.13287,9.19957,49.20507,20.33393,26.54483,20.53063,18.03116,176.54818,13.18838,5.77612,38.16822,46.45791,,,,,,,,,,,,,,13.18814599,13.54669711
30800,7.13623,9.19579,49.04507,17.5454,26.63326,20.50605,18.52502,178.02445,13.22162,5.78497,40.33331,46.46641,,,,,,,,,,,,,,13.08177276,13.47219
30810,7.11539,9.2108,49.4904,15.34172,26.63456,20.67846,18.8326,176.51217,13.17943,5.75332,40.20858,46.79691,,,,,,,,,,,,,,13.16567923,13.49396901
30820,7.13667,9.20708,49.82996,16.33818,29.45117,20.79255,18.8778,176.51054,13.07283,5.75092,39.28785,47.85642,,,,,,,,,,,,,,13.167284,13.55426245
30830,7.14541,9.18959,49.96951,19.06648,30.27244,20.52072,19.46528,179.13902,12.98732,5.75553,38.97004,47.71508,,,,,,,,,,,,,,13.21152976,13.5675591
30840,7.18776,9.18675,48.87618,18.43736,30.32254,20.72249,19.13749,175.31414,13.06297,5.7654,38.74204,47.50041,,,,,,,,,,,,,,13.26677964,13.53775626
30850,7.20855,9.23573,48.41129,18.93931,30.37246,21.04494,18.13888,175.65129,13.03523,5.75647,38.51513,47.34951,,,,,,,,,,,,,,13.10584429,13.61226337
30860,7.24672,9.20578,47.93751,17.57587,30.38181,21.33731,18.37079,174.02445,13.05587,5.76075,37.37913,47.40371,,,,,,,,,,,,,,13.17691261,13.60951233
30870,7.29634,9.2108,47.67973,18.08455,30.42406,20.40737,18.97481,174.17993,13.1063,5.74175,37.01476,47.32507,,,,,,,,,,,,,,13.09025511,13.61868244
30880,7.3439,9.20524,47.98196,20.48341,30.1298,20.01669,19.33308,177.83623,13.10493,5.74095,35.29622,47.27725,,,,,,,,,,,,,,12.9935105,13.68126841
30890,7.36051,9.12224,48.57929,19.8047,30.12307,19.74963,18.48661,176.56946,13.1157,5.74909,37.31331,47.36651,,,,,,,,,,,,,,12.99053022,13.64344172
30900,7.3546,9.18173,48.78284,19.63927,30.18962,19.68507,18.7011,174.45162,13.18654,5.78116,37.1784,47.27619,,,,,,,,,,,,,,12.98181862,13.5588475
30910,7.34423,9.20796,48.94107,18.59783,30.02398,19.77898,18.98448,171.6562,13.2019,5.78276,37.09185,47.46322,,,,,,,,,,,,,,13.04990665,13.53110793
30920,7.32848,9.21423,48.71529,17.19082,30.0367,19.88023,19.2089,172.1652,13.13748,5.76935,38.1784,46.72464,,,,,,,,,,,,,,13.10561504,13.50864117
30930,7.36773,9.22994,49.17218,17.51033,28.70822,19.96313,19.28536,172.56618,13.08109,5.76493,40.96204,46.62156,,,,,,,,,,,,,,13.07925099,13.43528033
30940,7.34965,9.2108,48.12418,18.77424,28.58895,19.74266,19.02767,173.13247,13.14917,5.73051,39.39076,47.21667,,,,,,,,,,,,,,12.99649078,13.42496396
30950,7.34993,9.16732,47.94284,18.25458,28.46051,19.77641,18.30147,173.70203,13.10814,5.72887,35.85949,47.4696,,,,,,,,,,,,,,13.01460174,13.50015883
30960,7.31827,9.08301,48.55262,17.72004,28.485,19.7489,18.38516,173.94589,12.97655,5.73291,34.31295,47.20605,,,,,,,,,,,,,,12.98686217,13.47104374
30970,7.29384,9.081,48.12951,17.55142,28.36442,19.48257,18.12669,174.78222,12.93551,5.73822,35.03367,47.14866,,,,,,,,,,,,,,12.95224503,13.42335919
30980,7.2149,9.07692,48.24951,17.28221,28.4693,19.54934,17.68769,175.59237,13.00979,5.72369,37.20785,47.1019,,,,,,,,,,,,,,12.89607813,13.44536745
30990,7.23038,9.0654,48.56773,18.22092,28.41321,20.23716,17.51622,174.63165,13.03776,5.7339,37.73367,46.6917,,,,,,,,,,,,,,12.91441834,13.45362054
31000,7.2465,9.11066,48.14729,18.57941,26.77852,20.06878,16.99554,174.02936,13.04853,5.71151,38.51549,46.595,,,,,,,,,,,,,,13.04371683,13.46875122
31010,7.21295,9.07887,47.73751,18.37608,27.68018,20.03283,16.98587,171.89843,13.1682,5.71344,38.19731,47.0934,,,,,,,,,,,,,,13.02468886,13.45201577
31020,7.21528,9.02859,47.37396,18.8132,27.50613,19.70121,17.06686,173.75276,13.08223,5.71415,39.14567,47.53442,,,,,,,,,,,,,,13.02606437,13.45705933
31030,7.23293,8.97022,48.2984,18.50502,24.66242,19.86042,16.91542,173.10301,13.17577,5.71311,41.15076,47.90424,,,,,,,,,,,,,,13.07741696,13.52308409
31040,7.24791,8.91888,48.80151,17.42992,24.82507,19.9026,17.57309,172.3305,13.15468,5.69087,38.54458,47.56311,,,,,,,,,,,,,,13.12257973,13.58268978
31050,7.07608,8.91646,47.92418,14.86457,25.40742,20.02879,17.59207,171.61201,13.19617,5.67201,38.20422,47.57268,,,,,,,,,,,,,,13.15146557,13.50589014
31060,7.01153,8.92656,48.54284,15.17098,25.95163,19.9624,17.97847,173.2454,13.16293,5.66633,38.99804,47.15716,,,,,,,,,,,,,,13.13702265,13.52125007
31070,7.05985,8.96225,47.59884,15.62227,25.89517,19.87729,18.12059,173.8706,13.21405,5.69741,37.29295,47.09765,,,,,,,,,,,,,,13.12533077,13.54417533
31080,7.07787,8.99775,48.09396,18.47208,27.71757,19.50348,17.75971,177.83951,13.20809,5.72623,37.04422,47.11253,,,,,,,,,,,,,,13.07993874,13.57558294
31090,7.13564,8.94624,48.03618,19.67576,26.96565,19.26944,17.3397,177.59728,13.21864,5.72379,35.38749,47.19223,,,,,,,,,,,,,,13.14963155,13.60446878
31100,7.15947,8.95049,47.33307,18.32046,26.34273,19.35858,17.42635,176.71839,13.19296,5.7205,36.74349,47.31657,,,,,,,,,,,,,,13.04371683,13.53867327
31110,7.1649,8.97075,46.75707,17.88192,25.4951,19.67223,17.486,178.86569,13.03707,5.711,39.48749,47.7087,,,,,,,,,,,,,,13.00382687,13.5191868
31120,7.2509,8.96195,46.79084,17.4363,26.508,19.54384,17.23798,177.67748,13.01575,5.69703,40.49258,47.82241,,,,,,,,,,,,,,12.83624319,13.44765997
31130,7.16343,8.95462,46.39084,17.80045,24.81722,19.54714,18.04918,177.33378,12.96829,5.7212,37.38422,47.98501,,,,,,,,,,,,,,12.88392774,13.53294195
31140,7.1194,9.04301,47.74107,13.48199,24.86208,19.49138,18.35651,175.91316,12.75761,5.74603,37.11876,48.0222,,,,,,,,,,,,,,12.83991123,13.46600018
31150,7.12429,9.02121,46.50996,16.56736,27.52482,19.63848,18.30156,175.38779,12.75119,5.75445,36.72385,48.06577,,,,,,,,,,,,,,12.7848906,13.51666502
31160,7.18396,9.01814,45.70996,16.72783,23.66354,19.63628,18.03386,175.08173,13.02973,5.73456,36.71367,47.74802,,,,,,,,,,,,,,12.819737,13.45362054
31170,7.16452,9.01577,46.00596,16.56311,23.7559,19.30466,17.92483,175.09646,12.96669,5.7259,36.39076,47.8968,,,,,,,,,,,,,,12.77709601,13.52285484
31180,7.19824,9.00886,47.0824,15.49758,23.98435,20.29695,18.20489,174.72985,12.9339,5.71236,36.14967,47.95525,,,,,,,,,,,,,,12.93826061,13.56664209
31190,7.14155,9.00136,47.66373,15.2482,23.60017,20.49871,18.66392,175.4107,13.01644,5.70018,36.13658,48.31869,,,,,,,,,,,,,,12.91418909,13.53019092
31200,7.163,9.02505,48.16684,15.90637,23.57773,20.56988,19.01618,176.46962,12.98434,5.64719,36.40204,48.31019,,,,,,,,,,,,,,12.98113086,13.59667419
31210,7.21056,9.02989,47.45307,15.99563,23.32198,20.42975,18.93353,176.29286,12.99947,5.6469,36.43949,48.5036,,,,,,,,,,,,,,13.03317121,13.61455589
31220,7.24905,9.00437,47.17662,16.52592,23.45266,20.40003,18.69065,176.53672,13.05426,5.62109,35.37585,48.52592,,,,,,,,,,,,,,12.93505108,13.6372519
31230,7.19547,8.96219,47.70907,16.91345,23.06997,19.70891,18.75057,177.45489,12.93918,5.60571,37.68422,48.70977,,,,,,,,,,,,,,12.93092453,13.69548207
31240,7.1776,8.88893,47.95618,15.81285,23.0152,19.76577,18.50386,175.67911,13.03982,5.6304,37.89622,47.77459,,,,,,,,,,,,,,12.96966823,13.69181403
31250,7.13417,8.85549,46.75884,16.2815,23.06661,19.87656,18.50908,178.32559,13.07054,5.62603,36.31949,48.59074,,,,,,,,,,,,,,13.05265768,13.64412948
31260,7.13884,8.88721,46.83884,16.3782,27.02997,19.56438,18.21935,176.58419,13.07833,5.61206,38.33585,48.29531,,,,,,,,,,,,,,13.09117212,13.75738028
31270,7.10279,8.99043,47.37573,15.51104,27.09315,19.90187,17.6937,178.24704,12.97838,5.61512,38.93585,48.94356,,,,,,,,,,,,,,13.00428537,13.86879707
31280,7.11848,8.90529,47.67262,15.54186,26.65214,20.10216,17.56029,177.67584,12.977,5.59222,38.21731,48.98182,,,,,,,,,,,,,,12.8802597,13.79818725
31290,7.10512,8.90187,49.22196,17.72146,26.64653,19.51119,17.6074,177.07846,12.96187,5.63929,38.51076,49.14016,,,,,,,,,,,,,,12.77824227,13.61524365
31300,7.08037,8.9265,49.26907,17.78451,26.70168,19.49064,17.13505,177.34523,12.95798,5.63665,39.8544,48.90424,,,,,,,,,,,,,,12.88255222,13.72138762
31310,7.07651,9.15071,49.11262,17.52309,26.52969,19.47193,17.47399,175.66602,12.96829,5.61215,40.79731,49.11572,,,,,,,,,,,,,,12.90020468,13.72069986
31320,7.11273,9.14953,48.3144,16.07711,26.54763,19.74083,18.44507,177.09319,13.05816,5.63035,39.67404,49.11997,,,,,,,,,,,,,,12.95545456,13.76723815
31330,7.1017,9.15952,47.94551,17.80293,26.71645,19.69717,18.26411,177.71839,12.96462,5.62231,37.35222,49.54611,,,,,,,,,,,,,,12.98984246,13.75164897
31340,7.1162,9.13523,47.73929,18.26485,26.69701,19.58859,18.70711,176.07191,13.01689,5.62603,37.07549,49.38033,,,,,,,,,,,,,,13.00543164,13.67301531
31350,7.07184,9.17399,48.76329,18.03602,27.19149,19.55741,18.60096,181.29286,13.02446,5.62415,38.14967,49.77672,,,,,,,,,,,,,,12.89630738,13.57283191
31360,7.10094,9.17907,48.18284,17.66372,27.3433,19.59703,18.31871,181.97535,12.93941,5.59588,39.85658,49.47916,,,,,,,,,,,,,,12.78099331,13.53064943
31370,7.12521,9.26031,48.25751,18.78132,27.27076,19.60766,19.0194,180.54654,12.99443,5.60345,37.86313,49.19755,,,,,,,,,,,,,,12.79589473,13.54234131
31380,7.14275,9.2482,48.59707,18.30984,25.19747,19.75367,18.95409,180.20121,12.99397,5.59367,38.09876,48.82135,,,,,,,,,,,,,,12.74660541,13.56778835
31390,7.16609,9.22829,48.69751,21.41044,25.38069,19.72175,19.8218,177.91479,12.94766,5.57745,37.44276,49.00839,,,,,,,,,,,,,,12.69616983,13.60699055
31400,7.16202,9.08419,48.44862,21.25493,25.35152,19.85418,19.47407,178.88697,13.01735,5.59889,35.80167,49.00945,,,,,,,,,,,,,,12.80781586,13.53890252
31410,7.16718,9.11036,48.20596,21.26698,25.29263,19.70121,19.45787,176.92298,13.00451,5.59852,37.59004,48.97438,,,,,,,,,,,,,,12.80323081,13.52537662
31420,7.13862,9.11302,49.69573,18.63502,25.43509,19.59262,18.95792,177.71348,12.85344,5.62631,36.11585,48.72571,,,,,,,,,,,,,,12.75141972,13.50634865
31430,7.19921,9.13453,49.35707,18.63857,25.33918,19.43892,18.71434,177.62019,12.88966,5.62156,36.73222,49.56736,,,,,,,,,,,,,,12.75783879,13.48067235
31440,7.29677,9.1246,49.26907,19.71898,25.51641,19.33364,18.7301,174.07682,12.85527,5.62847,36.16131,49.54399,,,,,,,,,,,,,,12.81652746,13.51162146
31450,7.29368,9.18226,49.21396,20.28469,26.46575,19.09189,18.62769,174.85096,12.87453,5.62194,35.78422,48.75015,,,,,,,,,,,,,,12.62280899,13.49740779
31460,7.27452,9.20182,48.59351,18.57374,26.51118,19.04017,18.59286,174.4598,12.89768,5.63543,39.90167,48.79903,,,,,,,,,,,,,,12.75210747,13.59506942
31470,7.29612,9.21151,48.36951,19.15185,26.37302,19.14765,18.12739,176.75604,12.88622,5.61615,38.8624,48.73315,,,,,,,,,,,,,,12.75600477,13.54944814
31480,7.29591,9.25582,49.35618,21.30877,27.806,19.45213,17.72192,176.01299,12.76449,5.63407,41.2104,47.37927,,,,,,,,,,,,,,12.75348299,13.58154351
31490,7.34026,9.22409,49.64151,21.11501,27.48257,19.57355,17.68142,175.52854,12.8328,5.66919,39.95258,47.07427,,,,,,,,,,,,,,12.71267602,13.58131426
31500,7.33315,9.13913,51.30196,20.75334,27.47472,19.407,18.00529,176.46307,12.77962,5.6865,39.77367,49.1646,,,,,,,,,,,,,,12.58039725,13.60515653
31510,7.34287,9.16005,52.62018,21.386,27.59381,19.6073,18.36017,173.52854,12.74683,5.7188,39.5104,49.27193,,,,,,,,,,,,,,12.55380394,13.45797634
31520,7.4059,9.12413,52.30996,20.88901,24.5424,19.46166,18.575,172.51054,12.75302,5.70615,39.32313,48.49191,,,,,,,,,,,,,,12.54784337,13.48067235
31530,7.39412,9.23402,52.0264,18.90212,24.57362,19.79328,18.22222,173.43852,12.80965,5.69045,38.94349,48.7714,,,,,,,,,,,,,,12.51872829,13.56664209
31540,7.38576,9.24282,50.19262,18.95206,24.29394,20.07538,18.29311,172.88533,12.83808,5.70404,37.33731,49.08171,,,,,,,,,,,,,,12.60607354,13.50268061
31550,7.38739,9.20241,50.06373,18.90672,27.83142,20.52916,18.39456,173.70366,12.79704,5.66919,38.44167,48.94994,,,,,,,,,,,,,,12.54050729,13.54279982
31560,7.34281,9.20406,49.64329,20.39698,27.73926,20.08345,18.80622,171.83951,12.74431,5.64897,37.00349,49.0137,,,,,,,,,,,,,,12.56962238,13.62189198
31570,7.37034,9.21423,49.91796,17.11749,27.72224,19.98551,18.73829,172.46144,12.74913,5.68053,37.01367,49.58862,,,,,,,,,,,,,,12.56022302,13.56595433
31580,7.33923,9.20164,49.16684,16.71295,27.15429,20.13628,18.59355,171.95735,12.87086,5.67832,36.94567,50.05939,,,,,,,,,,,,,,12.61868244,13.55517946
31590,7.32636,9.19957,49.21396,16.4611,27.63344,20.26724,18.74108,173.52854,12.76449,5.68118,36.49367,49.87342,,,,,,,,,,,,,,12.61203411,13.5414243
31600,7.3237,9.19792,49.20773,16.24537,28.95949,20.03466,18.62874,175.56127,12.83716,5.69303,34.88713,49.30594,,,,,,,,,,,,,,12.50841192,13.50199285
31610,7.21241,9.23189,49.06907,17.01334,29.19205,20.15976,18.43785,173.5089,12.87269,5.70357,35.19222,48.92018,,,,,,,,,,,,,,12.55082366,13.59827895
31620,7.19715,9.23189,48.58018,17.02999,28.4635,20.08969,17.97168,175.49908,12.90066,5.69901,37.21513,48.91168,,,,,,,,,,,,,,12.69204328,13.63862742
31630,7.26675,9.19307,48.86818,17.13839,27.94004,20.49761,17.98605,174.88042,12.83647,5.70719,38.06676,48.15823,,,,,,,,,,,,,,12.63771041,13.63862742
31640,7.27511,9.17157,48.8904,17.52557,28.13129,20.39857,18.40963,173.6251,12.83601,5.75064,36.69295,48.17204,,,,,,,,,,,,,,12.60355177,13.59346465
31650,7.35389,9.06729,49.04951,16.54434,28.07577,20.27091,18.40327,174.64474,12.85344,5.72647,35.9544,48.04133,,,,,,,,,,,,,,12.70671545,13.58979661
